timestamp,x,y,z,w
1523148936979259,0.0831299,0.291138,-0.738403,-0.6026
1523148937001819,0.0829468,0.291199,-0.738464,-0.602478
1523148937016860,0.0827637,0.291138,-0.738708,-0.602295
1523148937039417,0.0809326,0.290833,-0.738525,-0.602905
1523148937061476,0.0806274,0.290833,-0.739136,-0.602234
1523148937076516,0.0814819,0.290283,-0.73938,-0.602051
1523148937106598,0.0821533,0.288635,-0.739868,-0.602173
1523148937121641,0.0835571,0.288086,-0.739868,-0.602234
1523148937136677,0.0846558,0.287903,-0.739624,-0.602417
1523148937159236,0.0854492,0.287537,-0.739624,-0.602539
1523148937181799,0.0858765,0.287476,-0.739563,-0.602539
1523148937196839,0.0858765,0.287415,-0.739624,-0.602539
1523148937222410,0.0857544,0.287842,-0.739502,-0.602478
1523148937250480,0.0853882,0.288574,-0.739258,-0.602417
1523148937256997,0.085083,0.289185,-0.739136,-0.602417
1523148937279060,0.0846558,0.289612,-0.739075,-0.602356
1523148937301621,0.0847778,0.290039,-0.739014,-0.602173
1523148937316656,0.0852051,0.290161,-0.738892,-0.602234
1523148937339216,0.0857544,0.290344,-0.738647,-0.602295
1523148937361776,0.0866089,0.290588,-0.738281,-0.602478
1523148937376816,0.0872803,0.29071,-0.738037,-0.602722
1523148937399375,0.0877686,0.29071,-0.737854,-0.602844
1523148937421434,0.0877686,0.290649,-0.737854,-0.602844
1523148937436474,0.0875854,0.290771,-0.737915,-0.602783
1523148937459036,0.0872192,0.291016,-0.737854,-0.602722
1523148937481594,0.086853,0.29071,-0.737915,-0.602905
1523148937496635,0.0866699,0.290405,-0.738159,-0.602722
1523148937526715,0.0866089,0.290222,-0.738586,-0.602295
1523148937541754,0.0860596,0.288818,-0.739746,-0.601624
1523148937558299,0.086792,0.288513,-0.739868,-0.601563
1523148937579354,0.0880127,0.286804,-0.740234,-0.601746
1523148937601916,0.0893555,0.285522,-0.740601,-0.601685
1523148937618462,0.0905762,0.28479,-0.740845,-0.601624
1523148937639013,0.0906372,0.283997,-0.74115,-0.601563
1523148937661572,0.0903931,0.283813,-0.741211,-0.601624
1523148937678118,0.0899658,0.283936,-0.741089,-0.601807
1523148937699173,0.0895996,0.284363,-0.740784,-0.60199
1523148937721734,0.0895386,0.284851,-0.740417,-0.602234
1523148937738280,0.0889893,0.285278,-0.740173,-0.602356
1523148937759333,0.0881348,0.286377,-0.739807,-0.602478
1523148937789915,0.0876465,0.287292,-0.73938,-0.6026
1523148937805457,0.0877075,0.287903,-0.739014,-0.602783
1523148937819497,0.0881958,0.288269,-0.73877,-0.602844
1523148937841551,0.0888062,0.288757,-0.738403,-0.602966
1523148937858099,0.0894775,0.288879,-0.738159,-0.603088
1523148937879153,0.0898438,0.288757,-0.738098,-0.60321
1523148937901713,0.0901489,0.289124,-0.737854,-0.603271
1523148937918260,0.0899048,0.289612,-0.73761,-0.603333
1523148937939315,0.0894165,0.289978,-0.737549,-0.603333
1523148937961871,0.0892334,0.290222,-0.737549,-0.603271
1523148937979919,0.0894165,0.290222,-0.737549,-0.60321
1523148937998987,0.0895386,0.290222,-0.737549,-0.60321
1523148938021531,0.09021,0.290222,-0.737549,-0.603088
1523148938039582,0.0904541,0.289978,-0.737915,-0.602722
1523148938059132,0.0892334,0.289429,-0.737549,-0.603638
1523148938081694,0.0889893,0.289978,-0.737793,-0.603088
1523148938099739,0.0900269,0.289124,-0.738037,-0.603088
1523148938119290,0.0908203,0.287476,-0.738525,-0.603149
1523148938141851,0.0919189,0.287292,-0.738403,-0.60321
1523148938159398,0.0922852,0.286865,-0.738342,-0.603394
1523148938178949,0.0919189,0.286316,-0.738403,-0.603638
1523148938202014,0.0910034,0.286743,-0.738342,-0.603699
1523148938219559,0.0898438,0.287781,-0.738098,-0.603638
1523148938239109,0.088623,0.289001,-0.737854,-0.603516
1523148938261669,0.0875244,0.289612,-0.73761,-0.603699
1523148938279721,0.0875244,0.2901,-0.737305,-0.603882
1523148938299270,0.0876465,0.290283,-0.737061,-0.604065
1523148938321829,0.0879517,0.290283,-0.736938,-0.604126
1523148938339377,0.0880127,0.290222,-0.737,-0.604065
1523148938360935,0.0874023,0.289795,-0.737366,-0.603943
1523148938381509,0.0864868,0.289551,-0.737793,-0.603699
1523148938399537,0.0856934,0.289673,-0.738098,-0.603333
1523148938419090,0.0855103,0.28949,-0.738525,-0.602966
1523148938441648,0.0860596,0.289368,-0.73877,-0.602661
1523148938459697,0.0869141,0.288818,-0.738953,-0.602539
1523148938479248,0.0875244,0.288391,-0.739197,-0.602295
1523148938501812,0.0877075,0.288635,-0.739441,-0.601929
1523148938519861,0.0871582,0.288208,-0.740173,-0.601257
1523148938546428,0.0835571,0.286621,-0.740723,-0.601868
1523148938561470,0.0803223,0.286255,-0.742493,-0.600281
1523148938579518,0.0775757,0.2854,-0.743774,-0.599548
1523148938600576,0.0750122,0.282288,-0.745422,-0.599243
1523148938621627,0.074646,0.281006,-0.746277,-0.598816
1523148938639676,0.0752563,0.280212,-0.746643,-0.598633
1523148938660732,0.0761108,0.279724,-0.746582,-0.598816
1523148938681797,0.0772095,0.28009,-0.746155,-0.59906
1523148938699837,0.0783081,0.281494,-0.745483,-0.599121
1523148938720391,0.0791016,0.283875,-0.744385,-0.599243
1523148938741947,0.0789185,0.286621,-0.743408,-0.599182
1523148938759503,0.0786133,0.287659,-0.74292,-0.599304
1523148938780550,0.0797119,0.288574,-0.742737,-0.598999
1523148938801610,0.0819702,0.289734,-0.742554,-0.598389
1523148938824167,0.0841064,0.290405,-0.742493,-0.597839
1523148938840711,0.0861206,0.290771,-0.742432,-0.597351
1523148938861765,0.0878906,0.291504,-0.742371,-0.596863
1523148938879815,0.0892944,0.292725,-0.742126,-0.596313
1523148938900872,0.0900879,0.29364,-0.742004,-0.595947
1523148938921926,0.0899658,0.294128,-0.742188,-0.595459
1523148938939473,0.0895996,0.294678,-0.742493,-0.59491
1523148938962033,0.0888672,0.294861,-0.742981,-0.594299
1523148938981584,0.088501,0.294983,-0.743591,-0.593506
1523148938999636,0.0876465,0.295227,-0.744446,-0.592468
1523148939022196,0.0854492,0.294922,-0.745422,-0.591675
1523148939041745,0.083252,0.295532,-0.746216,-0.590759
1523148939059793,0.0831299,0.294617,-0.74707,-0.590149
1523148939082353,0.0845337,0.29303,-0.747742,-0.589844
1523148939103409,0.0870361,0.29248,-0.747742,-0.589783
1523148939119453,0.0886841,0.291626,-0.747681,-0.590027
1523148939142012,0.0901489,0.291687,-0.747314,-0.590271
1523148939169084,0.0908813,0.292297,-0.746765,-0.590515
1523148939179613,0.0909424,0.292786,-0.746338,-0.590759
1523148939202176,0.0903931,0.293701,-0.746094,-0.590759
1523148939221724,0.0890503,0.295044,-0.74585,-0.590576
1523148939239775,0.0875244,0.296631,-0.745544,-0.590393
1523148939262333,0.0863647,0.297729,-0.745361,-0.590271
1523148939281885,0.0862427,0.298523,-0.745056,-0.59021
1523148939299935,0.086792,0.299011,-0.744934,-0.590088
1523148939321992,0.0874634,0.299072,-0.744812,-0.590088
1523148939341546,0.0883179,0.299011,-0.744812,-0.589966
1523148939359592,0.0888062,0.299011,-0.744873,-0.589844
1523148939382153,0.0889282,0.29895,-0.744934,-0.589783
1523148939401705,0.0889893,0.298889,-0.744995,-0.589783
1523148939419783,0.0890503,0.298828,-0.744995,-0.589722
1523148939442312,0.0889282,0.298889,-0.744995,-0.589722
1523148939461863,0.088623,0.299255,-0.744873,-0.589722
1523148939480414,0.088623,0.299622,-0.744812,-0.589722
1523148939501971,0.0888672,0.299988,-0.744873,-0.589294
1523148939529041,0.0874023,0.299805,-0.74469,-0.589844
1523148939538569,0.0874023,0.299377,-0.745667,-0.588928
1523148939562131,0.0883789,0.297852,-0.746033,-0.588989
1523148939583189,0.0900879,0.295349,-0.746826,-0.58905
1523148939599731,0.0924072,0.294922,-0.74646,-0.589355
1523148939622291,0.0941162,0.294556,-0.746094,-0.589783
1523148939643347,0.0947876,0.294434,-0.745667,-0.59021
1523148939659891,0.0946655,0.295166,-0.745178,-0.590454
1523148939681950,0.093689,0.296021,-0.744812,-0.590698
1523148939703005,0.0917358,0.297302,-0.744507,-0.590759
1523148939720053,0.0895386,0.298523,-0.744141,-0.590881
1523148939748626,0.0883789,0.298828,-0.743896,-0.591248
1523148939762162,0.0889893,0.299255,-0.74353,-0.59137
1523148939778706,0.0900879,0.29895,-0.743347,-0.591553
1523148939801771,0.0914307,0.298462,-0.743286,-0.591736
1523148939822322,0.0925903,0.298218,-0.743103,-0.591858
1523148939838867,0.0934448,0.297852,-0.743103,-0.59198
1523148939861427,0.093811,0.297424,-0.743164,-0.592041
1523148939883989,0.093811,0.297363,-0.743164,-0.592041
1523148939898027,0.0935059,0.297363,-0.743286,-0.59198
1523148939921087,0.0929565,0.297668,-0.743286,-0.591858
1523148939943645,0.0926514,0.298157,-0.743164,-0.591858
1523148939958184,0.0923462,0.298523,-0.742981,-0.591919
1523148939981245,0.092041,0.298706,-0.74292,-0.59198
1523148940003807,0.0921021,0.298889,-0.743103,-0.591675
1523148940026366,0.0919189,0.298706,-0.743713,-0.591064
1523148940041405,0.0900269,0.297729,-0.743652,-0.591858
1523148940063966,0.0893555,0.298157,-0.743774,-0.591553
1523148940078003,0.0905151,0.29657,-0.743958,-0.592041
1523148940101569,0.0924683,0.294739,-0.744263,-0.592224
1523148940123626,0.0947266,0.294495,-0.744019,-0.592285
1523148940138163,0.0960693,0.293762,-0.744019,-0.592468
1523148940161225,0.0969238,0.293579,-0.743835,-0.59259
1523148940183789,0.0969849,0.293701,-0.743774,-0.592651
1523148940198322,0.0960693,0.294006,-0.743591,-0.592834
1523148940221384,0.0943604,0.295227,-0.743286,-0.592896
1523148940243947,0.0922241,0.296875,-0.742798,-0.593018
1523148940257981,0.0904541,0.297974,-0.742249,-0.593384
1523148940281544,0.0899658,0.298706,-0.74176,-0.593689
1523148940304107,0.0906372,0.299072,-0.741455,-0.593811
1523148940318148,0.0917358,0.29895,-0.741333,-0.593872
1523148940341204,0.0933228,0.298828,-0.741211,-0.593811
1523148940363764,0.0949707,0.298523,-0.741211,-0.593811
1523148940384819,0.0960083,0.298035,-0.741211,-0.593811
1523148940402368,0.0968628,0.298035,-0.741211,-0.593689
1523148940423925,0.0970459,0.298279,-0.741089,-0.593628
1523148940444980,0.0968628,0.298767,-0.740967,-0.593567
1523148940461023,0.0967407,0.299561,-0.740784,-0.593445
1523148940489599,0.0968628,0.300537,-0.740662,-0.593079
1523148940504639,0.0968018,0.300964,-0.740784,-0.592773
1523148940521182,0.0968018,0.300781,-0.741272,-0.592224
1523148940543742,0.0963135,0.30011,-0.742126,-0.591614
1523148940564798,0.0946655,0.298767,-0.74231,-0.592285
1523148940581843,0.093689,0.29834,-0.743225,-0.591553
1523148940603903,0.0941772,0.296387,-0.743652,-0.591858
1523148940624958,0.095459,0.293823,-0.744324,-0.592102
1523148940641502,0.097229,0.292969,-0.744263,-0.592285
1523148940663561,0.0983276,0.291748,-0.744507,-0.592468
1523148940684617,0.0987549,0.291443,-0.744385,-0.592651
1523148940701162,0.0982056,0.291748,-0.74408,-0.592957
1523148940723729,0.0968018,0.293213,-0.74353,-0.593201
1523148940744780,0.0947266,0.295593,-0.742859,-0.593201
1523148940761322,0.0932007,0.297058,-0.74231,-0.593384
1523148940783882,0.0932617,0.298096,-0.741821,-0.593506
1523148940806441,0.0943604,0.298706,-0.741455,-0.593384
1523148940829001,0.0959473,0.298767,-0.741272,-0.593384
1523148940843540,0.0975952,0.298706,-0.74115,-0.593323
1523148940866604,0.0987549,0.298767,-0.740906,-0.593384
1523148940881141,0.0996094,0.298767,-0.740723,-0.593445
1523148940903700,0.100037,0.298706,-0.740723,-0.593445
1523148940933783,0.0997314,0.298828,-0.740723,-0.593445
1523148940940799,0.0990601,0.299805,-0.740662,-0.59314
1523148940963860,0.0982056,0.300842,-0.74054,-0.592896
1523148940986420,0.0966187,0.301147,-0.740845,-0.59259
1523148941000458,0.0946045,0.301758,-0.741333,-0.59198
1523148941023519,0.0921631,0.30188,-0.742126,-0.59137
1523148941046582,0.0888672,0.300781,-0.743408,-0.590759
1523148941074656,0.0875244,0.300964,-0.743774,-0.590454
1523148941083681,0.0877075,0.298279,-0.744446,-0.590881
1523148941106739,0.0895386,0.296631,-0.744812,-0.591003
1523148941134814,0.0911255,0.295593,-0.744934,-0.591125
1523148941143838,0.0918579,0.294128,-0.745178,-0.591492
1523148941166401,0.0921021,0.293396,-0.745239,-0.591736
1523148941180437,0.0916748,0.293152,-0.745178,-0.59198
1523148941203999,0.0906372,0.293762,-0.744934,-0.592163
1523148941226058,0.0890503,0.295532,-0.744263,-0.592346
1523148941240596,0.0870972,0.297119,-0.743652,-0.59259
1523148941263657,0.0859985,0.297974,-0.743225,-0.592834
1523148941286217,0.0863647,0.298218,-0.743042,-0.592957
1523148941307275,0.0878296,0.298035,-0.74292,-0.592957
1523148941323819,0.0898438,0.297241,-0.742981,-0.593018
1523148941346379,0.0918579,0.296387,-0.743103,-0.592957
1523148941367434,0.0936279,0.295532,-0.743286,-0.592834
1523148941384000,0.0949097,0.294922,-0.743469,-0.592712
1523148941406036,0.0958252,0.294556,-0.743652,-0.592529
1523148941427093,0.0962524,0.294556,-0.743774,-0.592346
1523148941443636,0.0960693,0.294678,-0.743835,-0.592224
1523148941466198,0.0953369,0.2948,-0.743896,-0.592163
1523148941487255,0.0944214,0.294617,-0.74408,-0.592163
1523148941503797,0.0930786,0.294067,-0.744568,-0.592102
1523148941526358,0.0911865,0.293884,-0.744995,-0.591858
1523148941547417,0.0883789,0.293213,-0.744934,-0.592773
1523148941563957,0.086731,0.29364,-0.745422,-0.592163
1523148941586516,0.0869141,0.292419,-0.745667,-0.592407
1523148941607573,0.0888062,0.290649,-0.746216,-0.592346
1523148941624618,0.0914307,0.289673,-0.746216,-0.592407
1523148941646179,0.0930786,0.28833,-0.74646,-0.592468
1523148941667231,0.0935669,0.288208,-0.746399,-0.59259
1523148941683782,0.0927124,0.289124,-0.746094,-0.592651
1523148941706337,0.0907593,0.290771,-0.745728,-0.592651
1523148941727392,0.0882568,0.29248,-0.7453,-0.592712
1523148941743435,0.0872803,0.293457,-0.744873,-0.592834
1523148941766495,0.0874634,0.294373,-0.744446,-0.592896
1523148941788554,0.0884399,0.294617,-0.744202,-0.592957
1523148941803594,0.0899048,0.294617,-0.743958,-0.593079
1523148941826161,0.0914917,0.294861,-0.743591,-0.59314
1523148941848715,0.0927124,0.294983,-0.743225,-0.593323
1523148941863756,0.0935059,0.295288,-0.742859,-0.593506
1523148941886315,0.0939331,0.295898,-0.742554,-0.593567
1523148941908875,0.0936279,0.296387,-0.742432,-0.593506
1523148941922914,0.0928955,0.296997,-0.742371,-0.593384
1523148941946473,0.09198,0.297546,-0.742432,-0.593201
1523148941968533,0.0907593,0.297852,-0.742554,-0.593018
1523148941983076,0.0894775,0.297974,-0.742737,-0.592957
1523148942006136,0.0879517,0.298035,-0.743103,-0.592712
1523148942028695,0.0862427,0.297729,-0.743958,-0.59198
1523148942049750,0.0836182,0.295349,-0.745911,-0.591125
1523148942066293,0.0828857,0.294006,-0.746765,-0.59082
1523148942088854,0.0837402,0.290955,-0.747803,-0.590942
1523148942109914,0.0866699,0.289856,-0.747742,-0.591125
1523148942126453,0.088623,0.288513,-0.747681,-0.591553
1523148942149017,0.0894775,0.287903,-0.747437,-0.592041
1523148942163051,0.0889893,0.288818,-0.746826,-0.592468
1523148942186113,0.0875854,0.290466,-0.746155,-0.592651
1523148942208672,0.0852051,0.292542,-0.745544,-0.592773
1523148942223212,0.0838013,0.293823,-0.745117,-0.592896
1523148942246774,0.0839233,0.294861,-0.74469,-0.592896
1523148942268836,0.085022,0.29541,-0.744385,-0.592834
1523148942289889,0.0869141,0.295471,-0.744141,-0.592834
1523148942306433,0.0889282,0.295776,-0.743713,-0.592896
1523148942328992,0.0904541,0.296265,-0.743286,-0.592957
1523148942350048,0.0915527,0.296448,-0.743042,-0.593079
1523148942366592,0.0918579,0.296814,-0.742798,-0.593079
1523148942388652,0.0915527,0.297485,-0.742615,-0.593018
1523148942409711,0.0911865,0.298157,-0.742432,-0.592957
1523148942426251,0.0905151,0.298584,-0.742432,-0.592896
1523148942448815,0.0897217,0.299133,-0.742432,-0.592712
1523148942469869,0.088501,0.299255,-0.742737,-0.592468
1523148942486413,0.0863647,0.299377,-0.743042,-0.592285
1523148942508970,0.0842285,0.299805,-0.743286,-0.592102
1523148942530026,0.0817261,0.299866,-0.743713,-0.591919
1523148942546070,0.0794067,0.300049,-0.744263,-0.591431
1523148942568630,0.0767822,0.299438,-0.744324,-0.59198
1523148942589688,0.0759888,0.299316,-0.744873,-0.591492
1523148942606230,0.0779419,0.297241,-0.745178,-0.591858
1523148942628791,0.0811157,0.294983,-0.745483,-0.592224
1523148942649849,0.085022,0.293701,-0.745361,-0.592468
1523148942665390,0.0875854,0.292053,-0.745483,-0.592712
1523148942688949,0.0886841,0.291687,-0.745361,-0.592957
1523148942711511,0.0880737,0.29187,-0.7453,-0.593018
1523148942725548,0.0858765,0.292664,-0.7453,-0.592896
1523148942748610,0.0836792,0.293396,-0.745239,-0.592957
1523148942771169,0.0829468,0.293457,-0.745178,-0.59314
1523148942786209,0.0836182,0.293762,-0.744995,-0.59314
1523148942808769,0.0847778,0.293579,-0.744812,-0.593201
1523148942831331,0.0864258,0.293335,-0.744629,-0.593384
1523148942845869,0.0877075,0.293274,-0.744446,-0.593445
1523148942868931,0.0882568,0.292969,-0.744446,-0.593506
1523148942891489,0.0881958,0.292664,-0.744629,-0.593445
1523148942905526,0.0880127,0.29248,-0.744873,-0.593201
1523148942928589,0.0872192,0.292175,-0.745178,-0.593079
1523148942951148,0.0861816,0.291931,-0.745483,-0.592957
1523148942965688,0.085083,0.291626,-0.74585,-0.592834
1523148942988749,0.0836182,0.291565,-0.746155,-0.592712
1523148943011311,0.0825806,0.291687,-0.746521,-0.592346
1523148943032364,0.0808716,0.290466,-0.747192,-0.592285
1523148943048910,0.0805664,0.290405,-0.747559,-0.59198
1523148943078988,0.081604,0.287598,-0.748291,-0.592224
1523148943085506,0.0838623,0.286011,-0.748657,-0.592224
1523148943108568,0.0861816,0.284729,-0.74884,-0.592224
1523148943131132,0.0877075,0.282837,-0.749329,-0.592285
1523148943146174,0.088562,0.282349,-0.749451,-0.592285
1523148943168729,0.0881348,0.282654,-0.749329,-0.592346
1523148943191287,0.0863037,0.284058,-0.749084,-0.592346
1523148943212343,0.0839233,0.285278,-0.748779,-0.592407
1523148943228887,0.0828247,0.285706,-0.748596,-0.59259
1523148943251447,0.083313,0.286133,-0.748352,-0.59259
1523148943272502,0.0846558,0.286011,-0.748169,-0.592712
1523148943295064,0.0866699,0.286011,-0.747864,-0.592834
1523148943311105,0.088623,0.286316,-0.747437,-0.592957
1523148943332162,0.090271,0.28656,-0.74707,-0.593018
1523148943348706,0.0914307,0.286499,-0.746887,-0.59314
1523148943371266,0.092041,0.286682,-0.746765,-0.593079
1523148943392331,0.09198,0.287048,-0.746765,-0.592957
1523148943408866,0.0912476,0.287231,-0.746826,-0.592834
1523148943431426,0.0901489,0.287415,-0.747131,-0.59259
1523148943452481,0.0887451,0.286987,-0.747742,-0.592163
1523148943469025,0.0864868,0.286194,-0.748779,-0.591614
1523148943491585,0.0836182,0.285645,-0.749939,-0.590759
1523148943512140,0.0803833,0.284912,-0.751282,-0.589905
1523148943528183,0.0758057,0.282837,-0.753052,-0.589233
1523148943551246,0.0734253,0.28241,-0.753967,-0.588562
1523148943573806,0.072998,0.279846,-0.755066,-0.58844
1523148943588343,0.0756226,0.278625,-0.755371,-0.588318
1523148943611405,0.0789185,0.276978,-0.755676,-0.588257
1523148943633967,0.0821533,0.276001,-0.755615,-0.588379
1523148943649005,0.0841675,0.276306,-0.754944,-0.588806
1523148943671564,0.0839844,0.277588,-0.753906,-0.589539
1523148943693626,0.0819702,0.280212,-0.752686,-0.59021
1523148943708665,0.0800171,0.281921,-0.75177,-0.59082
1523148943731232,0.0797729,0.28302,-0.75116,-0.591125
1523148943753785,0.0806885,0.283936,-0.750549,-0.591248
1523148943768824,0.0823975,0.284424,-0.75,-0.591492
1523148943791384,0.0847168,0.285034,-0.749329,-0.591675
1523148943813945,0.086792,0.2854,-0.748779,-0.59198
1523148943827981,0.088623,0.285828,-0.748352,-0.592041
1523148943851043,0.0900269,0.286072,-0.748047,-0.592041
1523148943873601,0.0907593,0.286133,-0.747986,-0.59198
1523148943888142,0.0908203,0.286316,-0.748047,-0.591858
1523148943911704,0.090271,0.286682,-0.748047,-0.591675
1523148943933763,0.0895996,0.286926,-0.748169,-0.591492
1523148943948301,0.0886841,0.286377,-0.748596,-0.591431
1523148943971363,0.0875854,0.285278,-0.749207,-0.59137
1523148943993923,0.0847168,0.283325,-0.749451,-0.592407
1523148944014979,0.0807495,0.282532,-0.750854,-0.591553
1523148944031022,0.0769653,0.279419,-0.75238,-0.591614
1523148944053581,0.076355,0.277222,-0.753906,-0.590759
1523148944075141,0.076355,0.275757,-0.755127,-0.589905
1523148944091197,0.0757446,0.27533,-0.75592,-0.589111
1523148944113759,0.0728149,0.277527,-0.755493,-0.58905
1523148944134813,0.069397,0.282776,-0.753418,-0.5896
1523148944151356,0.0692749,0.28717,-0.751526,-0.589905
1523148944173918,0.0740356,0.288574,-0.750854,-0.589539
1523148944194972,0.0827637,0.288452,-0.750244,-0.589172
1523148944211515,0.0941772,0.287659,-0.749207,-0.589172
1523148944234077,0.105957,0.285645,-0.748474,-0.589111
1523148944254630,0.115051,0.282043,-0.748413,-0.589172
1523148944271175,0.123596,0.279419,-0.748352,-0.588745
1523148944293734,0.131165,0.274902,-0.748596,-0.588989
